Time_ms,Detrended_Displacement_nm
0.0,132.9010628569268
1.0,-180.86751015796963
2.0,-494.6350831728661
3.0,-491.90765618776254
4.0,-489.180229202659
5.0,-486.45280221755553
6.0,-167.230375232452
7.0,-164.50294824734846
8.0,154.72047873775506
9.0,157.4479057228586
10.0,-156.32066729203785
11.0,-153.59324030693432
12.0,-150.86581332183079
13.0,168.35761366327273
14.0,171.08504064837626
15.0,490.3084676334797
16.0,493.03589461858326
17.0,179.26732160368684
18.0,181.99474858879037
19.0,184.7221755738939
20.0,-129.04639744100254
21.0,-442.81397045589904
22.0,-756.5825434707955
23.0,-753.855116485692
24.0,-751.1276895005884
25.0,-748.4002625154849
26.0,-745.6728355303813
27.0,-742.9454085452778
28.0,-740.2179815601743
29.0,-420.99455457507077
30.0,-101.77212758996723
31.0,217.4512993951363
32.0,220.17872638023982
33.0,222.90615336534336
34.0,542.1295803504469
35.0,228.3610073355504
36.0,231.08843432065393
37.0,-82.68013869424252
38.0,-79.95271170913898
39.0,-77.22528472403548
40.0,-74.49785773893194
41.0,-71.7704307538284
42.0,-385.5380037687249
43.0,-382.81057678362134
44.0,-63.588149798517804
45.0,-60.86072281341427
46.0,258.36270417168924
47.0,261.0901311567928
48.0,263.8175581418963
49.0,266.54498512699985
50.0,269.2724121121034
51.0,271.99983909720686
52.0,-41.76873391768959
53.0,-355.53630693258606
54.0,-352.8088799474825
55.0,-666.577452962379
56.0,-663.8500259772754
57.0,-977.6185989921719
58.0,-974.8911720070683
59.0,-655.6677450219648
60.0,-336.4443180368613
61.0,-17.22189105175778
62.0,-14.494464066654245
63.0,304.72896291844927
64.0,307.4563899035528
65.0,310.18381688865634
66.0,312.9112438737599
67.0,-0.8573291411365744
68.0,-314.62490215603304
69.0,-311.8974751709295
70.0,-309.170048185826
71.0,-622.9386212007224
72.0,-620.2111942156189
73.0,-617.4837672305154
74.0,-614.7563402454118
75.0,-612.0289132603083
76.0,-292.80548627520477
77.0,-290.07805929010124
78.0,29.144367695002245
79.0,348.36779468010576
80.0,351.0952216652093
81.0,670.3186486503128
82.0,356.55007563541636
83.0,359.2775026205199
84.0,45.50892960562345
85.0,48.236356590726984
86.0,-265.5312164241695
87.0,-262.803789439066
88.0,-576.5723624539625
89.0,-573.8449354688589
90.0,-571.1175084837554
91.0,-568.3900814986519
92.0,-565.6626545135483
93.0,-246.4392275284448
94.0,72.78319945665874
95.0,392.00662644176225
96.0,711.2300534268658
97.0,397.4614804119693
98.0,400.18890739707285
99.0,402.9163343821764
100.0,-227.34723863272006
101.0,-541.1158116476165
102.0,-854.884384662513
103.0,-1168.6519576774094
104.0,-1165.924530692306
105.0,-1163.1971037072026
106.0,-843.9746767220988
107.0,-524.7512497369953
108.0,-522.0238227518918
109.0,-202.80039576678826
110.0,116.42203121831528
111.0,752.1414582034188
112.0,754.8688851885223
113.0,1074.0913121736257
114.0,1076.8187391587294
115.0,763.0511661438329
116.0,449.28259312893647
117.0,-180.98097988595998
118.0,-811.2455529008564
119.0,-808.518125915753
120.0,-1122.2856989306497
121.0,-803.0632719455459
122.0,-800.3358449604424
123.0,-481.1124179753389
124.0,-161.88899099023536
125.0,-159.16156400513182
126.0,-156.4341370200283
127.0,162.78828996507525
128.0,165.51571695017878
129.0,484.7391439352823
130.0,487.46657092038583
131.0,490.19399790548937
132.0,176.42542489059292
133.0,-137.34214812430355
134.0,-767.6067211392
135.0,-1081.3742941540966
136.0,-1395.1428671689928
137.0,-1392.4154401838894
138.0,-1389.688013198786
139.0,-1070.4645862136824
140.0,-751.2421592285788
141.0,-432.01873224347526
142.0,-429.2913052583717
143.0,-426.5638782732682
144.0,-107.34045128816467
145.0,-104.61302430306114
146.0,-101.8855973179576
147.0,-99.15817033285407
148.0,-96.43074334775054
149.0,-410.199316362647
150.0,-723.9678893775434
151.0,-1037.73546239244
152.0,-1351.5040354073362
153.0,-1348.7766084222328
154.0,-1029.5531814371293
155.0,-710.3307544520258
156.0,-391.10732746692236
157.0,-388.3799004818188
158.0,-69.15647349671531
159.0,250.06595348838823
160.0,252.79338047349177
161.0,255.5208074585953
162.0,258.24823444369883
163.0,260.97566142880237
164.0,-52.7919115860941
165.0,-366.56048460099055
166.0,-680.329057615887
167.0,-677.6016306307835
168.0,-674.8742036456799
169.0,-672.1467766605764
170.0,-669.4193496754729
171.0,-350.19592269036934
172.0,-347.4684957052658
173.0,-28.245068720162294
174.0,-25.51764173505876
175.0,-22.790214749955226
176.0,-20.06278776485169
