Time_ms,Detrended_Displacement_nm
0.0,-385.8591284800343
1.0,-544.8929424658728
2.0,-703.9267564517113
3.0,-704.7125704375499
4.0,-705.4983844233883
5.0,-706.2841984092269
6.0,-580.4716123950653
7.0,-454.6590263809039
8.0,-328.84644036674246
9.0,-203.03385435258093
10.0,-77.2212683384194
11.0,-78.00708232425791
12.0,-78.79289631009641
13.0,-79.57871029593491
14.0,-80.36452428177347
15.0,-81.15033826761197
16.0,-81.93615225345047
17.0,-82.72196623928897
18.0,-83.50778022512748
19.0,-84.29359421096598
20.0,-85.07940819680448
21.0,-85.86522218264298
22.0,39.94716383151851
23.0,165.75954984568
24.0,291.57193585984146
25.0,417.384321874003
26.0,543.1967078881644
27.0,542.4108939023259
28.0,541.6250799164875
29.0,646.3379325973157
30.0,751.0507852781437
31.0,855.7636379589719
32.0,854.9778239731334
33.0,854.1920099872948
34.0,853.4061960014564
35.0,852.6203820156179
36.0,851.8345680297793
37.0,745.5500873772742
38.0,639.265606724769
39.0,532.9811260722638
40.0,532.1953120864254
41.0,531.4094981005868
42.0,530.6236841147484
43.0,424.3392034622432
44.0,318.054722809738
45.0,211.77024215723281
46.0,210.9844281713943
47.0,74.55761418555582
48.0,-61.86919980028267
49.0,-198.2960137861212
50.0,-334.72282777195966
51.0,-471.1496417577982
52.0,-607.5764557436366
53.0,-744.0032697294753
54.0,-744.7890837153137
55.0,-745.5748977011522
56.0,-640.8620450203241
57.0,-536.1491923394959
58.0,-431.4363396586678
59.0,-432.2221536445063
60.0,-433.0079676303448
61.0,-433.7937816161833
62.0,-540.0782622686885
63.0,-646.3627429211936
64.0,-752.6472235736987
65.0,-753.4330375595373
66.0,-754.2188515453759
67.0,-755.0046655312144
68.0,-629.1920795170529
69.0,-503.37949350289136
70.0,-377.5669074887299
71.0,-251.75432147456837
72.0,-125.9417354604069
73.0,-126.7275494462454
74.0,-127.5133634320839
75.0,-128.29917741792246
76.0,-129.08499140376097
77.0,-235.36947205626612
78.0,-341.65395270877127
79.0,-447.93843336127645
80.0,-448.72424734711495
81.0,-344.01139466628683
82.0,-239.29854198545866
83.0,-134.58568930463048
84.0,-29.873169957135673
85.0,74.83934939035913
86.0,179.55186873785397
87.0,178.76605475201546
88.0,177.98024076617696
89.0,177.19442678033846
90.0,70.91027946116662
91.0,-35.37386785800521
92.0,-141.65801517717705
93.0,-142.4438291630156
94.0,-248.72830981552076
95.0,-355.0127904680259
96.0,-461.2972711205311
97.0,-356.584418439703
98.0,-251.8715657588748
99.0,-147.15871307804662
100.0,-147.94452706388512
101.0,-148.73034104972362
102.0,-149.51615503556218
103.0,-150.30196902140068
104.0,-151.08778300723918
105.0,-151.87359699307768
106.0,-152.65941097891618
107.0,-258.94389163142137
108.0,-365.2283722839265
109.0,-471.51285293643167
110.0,-472.2986669222702
111.0,-473.08448090810873
112.0,-473.87029489394723
113.0,-369.1574422131191
114.0,-264.44458953229093
115.0,-159.73173685146276
116.0,-160.51755083730126
117.0,-161.30336482313976
118.0,-162.08917880897826
119.0,-298.5159927948167
120.0,-434.94280678065525
121.0,-571.3696207664938
122.0,-707.7964347523323
123.0,-844.2232487381707
124.0,-980.6500627240093
125.0,-1117.0768767098477
126.0,-1117.8626906956863
127.0,-1013.1501713481915
128.0,-908.4376520006967
129.0,-803.7251326532019
130.0,-699.0122799723737
131.0,-594.2994272915455
132.0,-489.5865746107174
133.0,-490.3723885965559
134.0,-491.1582025823944
135.0,-491.9440165682329
136.0,-492.72983055407144
137.0,-493.5156445399099
138.0,-494.30145852574844
139.0,-495.08727251158695
140.0,-495.87308649742545
141.0,-361.01790048326393
142.0,-226.16271446910247
143.0,-91.30752845494101
144.0,43.54765755922051
145.0,178.40284357338203
146.0,313.25802958754343
147.0,448.11321560170495
148.0,447.32740161586645
149.0,446.54158763002795
150.0,445.75577364418945
151.0,444.96995965835094
152.0,444.18414567251244
153.0,443.39833168667394
154.0,442.6125177008354
155.0,441.82670371499694
156.0,441.0408897291584
157.0,545.7537424099866
158.0,650.4665950908146
159.0,755.1794477716428
160.0,754.3936337858044
161.0,648.1091531332992
162.0,541.824672480794
163.0,435.5401918282888
164.0,434.75437784245037
165.0,433.9685638566118
166.0,327.6840832041066
