Time_ms,Detrended_Displacement_nm
0.0,378.7800482594481
1.0,220.08773481905178
2.0,61.39542137865544
3.0,-97.29689206174095
4.0,-255.98920550213722
5.0,-414.68151894253367
6.0,-573.37383238293
7.0,-415.570562489993
8.0,-257.767292597056
9.0,-99.96402270411897
10.0,57.83924718881798
11.0,162.89343374842161
12.0,267.94762030802525
13.0,373.0018068676289
14.0,372.5573267605659
15.0,372.11284665350286
16.0,371.66836654643987
17.0,371.2238864393768
18.0,370.7794063323138
19.0,264.8362595585841
20.0,158.89311278485445
21.0,52.949966011124786
22.0,52.50548590406174
23.0,52.06100579699876
24.0,51.61652568993571
25.0,156.67071224953935
26.0,261.72489880914304
27.0,366.7790853687467
28.0,366.33460526168363
29.0,365.89012515462065
30.0,365.4456450475576
31.0,470.49983160716124
32.0,575.5540181667649
33.0,680.6082047263685
34.0,680.1637246193055
35.0,679.7192445122425
36.0,573.7760977385128
37.0,467.8329509647832
38.0,361.8898041910535
39.0,361.44532408399044
40.0,466.4995106435941
41.0,571.5536972031978
42.0,676.6078837628014
43.0,676.1634036557384
44.0,675.7189235486753
45.0,675.2744434416123
46.0,674.8299633345493
47.0,674.3854832274862
48.0,779.4393364537566
49.0,884.493189680027
50.0,989.5470429062973
51.0,883.604229465901
52.0,777.6614160255046
53.0,671.7186025851082
54.0,671.2741224780452
55.0,670.8296423709821
56.0,670.3851622639191
57.0,669.9406821568562
58.0,669.496202049793
59.0,669.0517219427302
60.0,563.1085751690005
61.0,457.1654283952708
62.0,351.2222816215411
63.0,245.2791348478114
64.0,139.33598807408174
65.0,33.392841300352075
66.0,32.94836119328903
67.0,32.503881086226045
68.0,32.059400979163
69.0,31.614920872100015
70.0,136.66910743170365
71.0,241.7232939913073
72.0,346.7774805509109
73.0,346.3330004438479
74.0,345.8885203367849
75.0,345.44404022972185
76.0,344.99956012265886
77.0,344.5550800155958
78.0,344.11059990853283
79.0,343.6661198014698
80.0,343.2216396944068
81.0,237.27849292067714
82.0,131.33534614694744
83.0,25.39219937321775
84.0,24.947719266154763
85.0,24.50323915909172
86.0,129.55742571869536
87.0,234.611612278299
88.0,339.6657988379026
89.0,339.22131873083964
90.0,444.2755052904433
91.0,549.329691850047
92.0,654.3838784096506
93.0,527.3409983025876
94.0,400.2981181955246
95.0,273.2552380884616
96.0,146.21235798139855
97.0,19.16947787433554
98.0,-86.77333556606081
99.0,-192.71614900645716
100.0,-298.65896244685354
101.0,-299.1034425539166
102.0,-194.04958932764626
103.0,-88.99573610137594
104.0,16.05811712489441
105.0,121.11230368449804
106.0,226.16649024410168
107.0,331.2206768037053
108.0,330.77619669664233
109.0,330.3317165895793
110.0,329.8872364825163
111.0,223.94408970878663
112.0,118.00094293505694
113.0,12.057796161327246
114.0,11.61331605426426
115.0,11.168835947201217
116.0,10.72435584013823
117.0,115.77854239974187
118.0,220.8327289593455
119.0,325.88691551894914
120.0,325.4424354118861
121.0,430.49662197148973
122.0,535.5508085310934
123.0,640.604995090697
124.0,640.160514983634
125.0,639.716034876571
126.0,639.2715547695079
127.0,533.3284079957783
128.0,427.38526122204865
129.0,321.442114448319
130.0,320.99763434125595
131.0,426.0518209008596
132.0,531.1060074604633
133.0,636.1601940200669
134.0,635.7157139130038
135.0,529.7725671392742
136.0,423.82942036554454
137.0,317.88627359181487
138.0,211.9431268180852
139.0,105.99998004435551
140.0,0.05683327062581611
141.0,-0.3876468364372272
142.0,-0.8321269435002137
143.0,-1.276607050563257
144.0,-1.7210871576262434
145.0,124.43283273531074
146.0,250.58675262824772
147.0,376.7406725211847
148.0,502.8945924141217
149.0,629.0485123070587
150.0,523.1054766444402
151.0,417.16244098182153
152.0,311.21940531920296
153.0,205.2763696565844
154.0,99.33333399396577
155.0,-6.609701668652747
156.0,-112.55273733127137
157.0,-218.4957729938899
158.0,-324.4388086565085
159.0,-324.8832887635715
160.0,-219.8294355373012
161.0,-114.77558231103089
162.0,-9.721729084760568
163.0,148.0817908081764
164.0,305.8853107011134
165.0,463.6888305940504
166.0,621.4923504869873
167.0,621.0478703799243
168.0,462.355556939528
169.0,303.6632434991317
170.0,144.9709300587353
171.0,-13.721383381660985
172.0,-172.41369682205743
173.0,-331.10601026245376
174.0,-437.0491570361834
175.0,-542.992303809913
176.0,-648.9354505836427
177.0,-649.3799306907058
178.0,-514.1834107977688
179.0,-378.98689090483185
180.0,-243.79037101189488
181.0,-108.5938511189579
182.0,26.602668773979076
183.0,161.79918866691605
184.0,296.995708559853
185.0,296.55122845279004
186.0,296.10674834572706
187.0,295.662268238664
188.0,189.71912146493435
189.0,83.77597469120468
190.0,-22.167172082524985
191.0,-22.611652189588007
192.0,-23.056132296651025
