Time_ms,Detrended_Displacement_nm
0.0,-653.7175741481057
1.0,-655.7648957238954
2.0,-657.8122172996852
3.0,-659.859538875475
4.0,-661.9068604512648
5.0,-663.9541820270546
6.0,-666.0015036028444
7.0,-532.4078251786342
8.0,-398.81414675442403
9.0,-265.2204683302138
10.0,-131.62678990600364
11.0,1.9668885182065878
12.0,135.5605669424168
13.0,269.15424536662704
14.0,267.1069237908373
15.0,265.05960221504756
16.0,263.0122806392577
17.0,260.964959063468
18.0,258.9176374876781
19.0,256.8703159118884
20.0,254.82299433609853
21.0,252.7756727603088
22.0,356.2270178511857
23.0,459.67836294206256
24.0,563.1297080329394
25.0,561.0823864571496
26.0,559.0350648813599
27.0,556.98774330557
28.0,554.9404217297803
29.0,605.6422668206571
30.0,656.344111911534
31.0,707.0459570024109
32.0,757.7478020932879
33.0,808.4496471841647
34.0,859.1514922750416
35.0,857.1041706992519
36.0,728.458649123462
37.0,599.8131275476723
38.0,471.1676059718825
39.0,342.5220843960926
40.0,213.87656282030287
41.0,211.829241244513
42.0,104.28325300205658
43.0,-3.2627352403998486
44.0,-110.8087234828563
45.0,-218.3543783919794
46.0,-325.9000333011025
47.0,-433.4456882102256
48.0,-435.4930097860155
49.0,-437.5403313618052
50.0,-439.58765293759495
51.0,-547.1336411800514
52.0,-654.6796294225079
53.0,-762.2256176649644
54.0,-764.2729392407541
55.0,-766.320260816544
56.0,-768.3675823923337
57.0,-770.4149039681234
58.0,-772.4622255439133
59.0,-774.509547119703
60.0,-776.5568686954929
61.0,-778.6041902712826
62.0,-675.1528451804057
63.0,-571.7015000895288
64.0,-468.25015499865196
65.0,-470.2974765744418
66.0,-472.34479815023155
67.0,-368.89378639268807
68.0,-265.44277463514453
69.0,-161.991762877601
70.0,-58.540417786724106
71.0,44.91092730415278
72.0,148.36227239502966
73.0,251.81361748590655
74.0,355.26496257678343
75.0,458.7163076676603
76.0,562.1673194252039
77.0,665.6183311827475
78.0,769.0693429402911
79.0,767.0220213645013
80.0,764.9746997887114
81.0,762.9273782129217
82.0,760.8800566371319
83.0,758.8327350613421
84.0,756.7854134855523
85.0,754.7380919097625
86.0,752.6907703339728
87.0,645.1451154248496
88.0,537.5994605157265
89.0,430.0538056066033
90.0,428.00648403081345
91.0,245.10444816930942
92.0,62.20241230780539
93.0,-120.69962355369864
94.0,-303.6016594152027
95.0,-486.5036952767068
96.0,-669.4057311382107
97.0,-852.307766999715
98.0,-854.3550885755047
99.0,-856.4024101512946
100.0,-858.4497317270843
101.0,-823.948054872997
102.0,-789.4463780189097
103.0,-754.9447011648224
104.0,-760.7695502620851
105.0,-766.5943993593477
106.0,-772.4192484566104
107.0,-672.7454308872063
108.0,-573.0716133178024
109.0,-473.3977957483984
