Time_ms,Detrended_Displacement_nm
0.0,182.82925745122463
1.0,182.19935382834254
2.0,76.07078353879379
3.0,-30.057786750754957
4.0,-136.18635704030368
5.0,-136.81626066318577
6.0,-137.44616428606784
7.0,-138.07606790894994
8.0,-138.705971531832
9.0,-139.3358751547141
10.0,-139.96577877759617
11.0,-140.59568240047827
12.0,-141.22558602336034
13.0,-141.85548964624243
14.0,-142.4853932691245
15.0,-143.1152968920066
16.0,-38.24653384822203
17.0,66.62222919556254
18.0,171.49099223934715
19.0,170.86108861646505
20.0,64.7325183269163
21.0,-41.39605196263244
22.0,-147.52462225218116
23.0,-148.15452587506326
24.0,-148.78442949794533
25.0,-149.41433312082742
26.0,-150.0442367437095
27.0,-150.6741403665916
28.0,-45.80537732280702
29.0,59.06338572097755
30.0,163.93214876476216
31.0,163.30224514188006
32.0,162.672341518998
33.0,162.0424378961159
34.0,161.41253427323383
35.0,160.78263065035173
36.0,160.15272702746967
37.0,159.52282340458757
38.0,158.8929197817055
39.0,158.2630161588234
40.0,157.63311253594134
41.0,157.00320891305924
42.0,156.37330529017717
43.0,261.24206833396175
44.0,366.1108313777463
45.0,470.9795944215309
46.0,470.3496907986488
47.0,469.7197871757667
48.0,469.08988355288466
49.0,362.9613132633359
50.0,256.83274297378716
51.0,150.70417268423842
52.0,150.07426906135635
53.0,149.44436543847425
54.0,148.81446181559215
55.0,148.18455819271009
56.0,42.05598790316134
57.0,-64.07258238638741
58.0,-170.20115267593616
59.0,-65.33238963215159
60.0,39.53637341163298
61.0,144.4051364554176
62.0,143.7752328325355
63.0,143.14532920965343
64.0,142.51542558677136
65.0,141.88552196388926
66.0,141.25561834100716
67.0,140.6257147181251
68.0,139.99581109524303
69.0,33.86724080569428
70.0,-72.26132948385447
71.0,-178.38989977340322
72.0,-179.01980339628528
73.0,-179.64970701916738
74.0,-180.27961064204948
75.0,-180.90951426493154
76.0,-76.04075122114698
77.0,28.828011822637592
78.0,133.69677486642217
79.0,133.0668712435401
80.0,132.43696762065804
81.0,131.80706399777594
82.0,25.678493708227194
83.0,-80.45007658132155
84.0,-186.5786468708703
85.0,-187.2085504937524
86.0,-187.83845411663447
87.0,-188.46835773951653
88.0,-189.09826136239863
89.0,-63.129764985280715
90.0,62.8387313918372
91.0,188.80722776895507
92.0,314.775724146073
93.0,440.74422052319096
94.0,313.51591690030887
95.0,186.28761327742677
96.0,59.05930965454468
97.0,-68.16899396833742
98.0,-195.39729759121946
99.0,-301.52553454743486
100.0,-407.65377150365026
101.0,-513.7820084598657
102.0,-514.4119120827478
103.0,-515.0418157056299
104.0,-436.547844328512
105.0,-358.05387295139406
106.0,-279.5599015742762
107.0,-201.06593019715825
108.0,-122.57195882004032
109.0,-44.07798744292245
110.0,34.41598393419554
