Time_ms,Detrended_Displacement_nm
0.0,-715.9465168282711
1.0,-715.5317758265174
2.0,-1031.6130348247639
3.0,-1031.19829382301
4.0,-1347.2785528212564
5.0,-1346.8638118195026
6.0,-1346.449070817749
7.0,-1662.5303298159954
8.0,-1662.1155888142416
9.0,-1661.700847812488
10.0,-1661.2861068107345
11.0,-1660.8713658089807
12.0,-1343.960624807227
13.0,-1343.5458838054735
14.0,-1343.1311428037197
15.0,-1342.7164018019662
16.0,-1025.8066608002125
17.0,-1025.3919197984587
18.0,-708.4811787967052
19.0,-708.0664377949515
20.0,-391.1556967931979
21.0,-390.7409557914442
22.0,-73.83121478969053
23.0,-73.41647378793687
24.0,-73.0017327861832
25.0,243.90900821557045
26.0,244.32374921732412
27.0,561.2344902190778
28.0,878.1442312208316
29.0,878.5589722225852
30.0,878.9737132243389
31.0,879.3884542260926
32.0,1196.2991952278462
33.0,1196.7139362295998
34.0,1197.1286772313533
35.0,1197.543418233107
36.0,1197.958159234861
37.0,1198.3729002366144
38.0,1198.787641238368
39.0,1199.2023822401216
40.0,883.1211232418755
41.0,883.5358642436291
42.0,883.9506052453828
43.0,567.8703462471364
44.0,568.28508724889
45.0,568.6998282506437
46.0,252.61856925239738
47.0,253.03331025415105
48.0,-63.047948744095265
49.0,-379.1282077423416
50.0,-378.71346674058793
51.0,-378.29872573883426
52.0,-694.3799847370806
53.0,-693.9652437353269
54.0,-693.5505027335732
55.0,-1009.6317617318196
56.0,-1009.2170207300659
57.0,-1325.2972797283123
58.0,-1324.8825387265586
59.0,-1324.4677977248048
60.0,-1324.0530567230512
61.0,-1323.6383157212977
62.0,-1323.2235747195439
63.0,-1322.8088337177903
64.0,-1005.8990927160366
65.0,-1005.484351714283
66.0,-1005.0696107125293
67.0,-1004.6548697107756
68.0,-687.744128709022
69.0,-687.3293877072683
70.0,-370.4186467055147
71.0,-370.003905703761
72.0,-53.09416470200733
73.0,-52.679423700253665
74.0,-52.264682698499996
75.0,-51.84994169674633
76.0,265.0607993050073
77.0,265.475540306761
78.0,582.3862813085146
79.0,582.8010223102683
80.0,583.215763312022
81.0,583.6305043137756
82.0,584.0452453155293
83.0,584.459986317283
84.0,584.8747273190367
85.0,585.2894683207903
86.0,902.1992093225441
87.0,902.6139503242978
88.0,903.0286913260513
89.0,586.948432327805
90.0,587.3631733295585
91.0,587.7779143313122
92.0,588.1926553330659
93.0,588.6073963348196
94.0,589.0221373365732
95.0,589.4368783383269
96.0,589.8516193400806
97.0,590.2663603418342
98.0,274.1851013435879
99.0,274.5998423453416
100.0,-41.48141665290473
101.0,-41.06667565115106
102.0,-40.65193464939739
103.0,-40.23719364764372
104.0,-39.82245264589005
105.0,-355.9027116441364
106.0,-355.4879706423827
107.0,-671.569229640629
108.0,-671.1544886388754
109.0,-987.2357476371217
110.0,-986.821006635368
111.0,-986.4062656336143
112.0,-1302.4865246318607
113.0,-1302.0717836301071
114.0,-1301.6570426283533
115.0,-1301.2423016265998
116.0,-1300.8275606248462
117.0,-1300.4128196230924
118.0,-1299.9980786213387
119.0,-1299.583337619585
120.0,-982.6735966178314
121.0,-982.2588556160778
122.0,-981.8441146143241
123.0,-981.4293736125704
124.0,-664.5186326108168
125.0,-664.1038916090631
126.0,-663.6891506073094
127.0,-346.7784096055558
128.0,-29.86866860380212
129.0,-29.453927602048452
130.0,287.4568133997052
131.0,287.87155440145887
132.0,604.7822954032125
133.0,605.1970364049662
134.0,605.6117774067199
135.0,606.0265184084735
136.0,922.9362594102273
137.0,923.351000411981
138.0,923.7657414137346
