Time_ms,Detrended_Displacement_nm
0.0,-105.21967134723303
1.0,-420.5980710924034
2.0,-419.48047083757376
3.0,-418.3628705827441
4.0,-417.2452703279145
5.0,-416.12767007308486
6.0,-415.01006981825526
7.0,-413.8924695634256
8.0,-412.774869308596
9.0,-411.65726905376636
10.0,-410.53966879893676
11.0,-409.4220685441071
12.0,-408.30446828927745
13.0,-407.18686803444785
14.0,-406.06926777961826
15.0,-404.9516675247886
16.0,-403.83406726995895
17.0,-402.71646701512935
18.0,-85.10286676029973
19.0,-83.98526650547011
20.0,-82.86766625064048
21.0,-81.75006599581086
22.0,-80.63246574098122
23.0,-79.51486548615159
24.0,-78.39726523132197
25.0,239.21633502350764
26.0,240.33393527833726
27.0,241.4515355331669
28.0,242.56913578799652
29.0,560.1817360428262
30.0,561.2993362976558
31.0,562.4169365524854
32.0,880.030536807315
33.0,881.1481370621447
34.0,882.2657373169743
35.0,883.3833375718038
36.0,884.5009378266335
37.0,1202.1145380814633
38.0,1203.2321383362928
39.0,1204.3497385911223
40.0,1521.9623388459522
41.0,1523.0799391007818
42.0,1524.1975393556113
43.0,1525.315139610441
44.0,1526.4327398652706
45.0,1527.5503401201004
46.0,1212.1729403749298
47.0,1213.2905406297593
48.0,1214.408140884589
49.0,1215.5257411394186
50.0,1216.6433413942482
51.0,1217.760941649078
52.0,1218.8785419039075
53.0,1219.9961421587373
54.0,1221.1137424135668
55.0,905.7353426683965
56.0,906.8529429232261
57.0,907.9705431780557
58.0,592.5921434328853
59.0,593.709743687715
60.0,278.3323439425446
61.0,279.44994419737424
62.0,280.56754445220383
63.0,281.6851447070335
64.0,282.80274496186314
65.0,283.92034521669274
66.0,285.03794547152233
67.0,-30.340454273647993
68.0,-29.222854018818353
69.0,-28.105253763988728
70.0,-343.48365350915907
71.0,-342.3660532543295
72.0,-341.2484529994998
73.0,-340.1308527446702
74.0,-339.01325248984057
75.0,-337.89565223501097
76.0,-653.2730519801813
77.0,-652.1554517253517
78.0,-651.0378514705221
79.0,-333.42525121569247
80.0,-332.3076509608628
81.0,-331.19005070603316
82.0,-330.07245045120357
83.0,-328.9548501963739
84.0,-327.8372499415443
85.0,-643.2146496867147
86.0,-642.097049431885
87.0,-640.9794491770554
88.0,-323.3668489222258
89.0,-322.24924866739616
90.0,-321.1316484125665
91.0,-320.0140481577369
92.0,-318.8964479029073
93.0,-317.77884764807766
94.0,-316.661247393248
95.0,0.9523528615815877
96.0,2.069953116411213
97.0,3.1875533712408384
98.0,320.80115362607046
99.0,321.91875388090006
100.0,323.0363541357297
101.0,324.1539543905593
102.0,325.27155464538896
103.0,326.3891549002186
104.0,644.0017551550482
105.0,645.1193554098778
106.0,962.7329556647074
107.0,963.8505559195371
108.0,964.9681561743668
109.0,1282.5817564291963
110.0,1283.699356684026
111.0,1284.8169569388556
112.0,1285.9345571936851
113.0,1287.052157448515
114.0,1288.1697577033444
115.0,972.7913579581741
116.0,973.9089582130038
117.0,975.0265584678334
118.0,976.144158722663
119.0,977.2617589774926
120.0,978.3793592323223
121.0,663.0009594871519
122.0,664.1185597419815
123.0,665.2361599968111
124.0,666.3537602516408
125.0,667.4713605064704
126.0,352.0939607613
127.0,36.71556101612967
128.0,37.833161270959295
129.0,38.95076152578892
130.0,40.068361780618545
131.0,-275.31003796455184
132.0,-274.1924377097222
133.0,-273.07483745489253
134.0,-271.95723720006293
135.0,-270.8396369452333
136.0,-269.7220366904037
137.0,-268.60443643557403
138.0,-267.4868361807444
139.0,-266.3692359259148
140.0,-265.2516356710852
141.0,-580.6290354162555
142.0,-579.5114351614259
143.0,-578.3938349065963
144.0,-577.2762346517667
145.0,-576.158634396937
146.0,-575.0410341421074
147.0,-573.9234338872777
148.0,-572.8058336324482
149.0,-571.6882333776185
150.0,-570.5706331227889
151.0,-569.4530328679592
152.0,-568.3354326131296
153.0,-567.2178323583
154.0,-566.1002321034704
155.0,-564.9826318486407
156.0,-563.8650315938112
157.0,-879.2434313389815
158.0,-878.1258310841519
159.0,-877.0082308293222
160.0,-875.8906305744927
161.0,-558.277030319663
162.0,-557.1594300648334
163.0,-239.54682981000371
164.0,-238.4292295551741
165.0,-237.31162930034446
166.0,-236.19402904551484
167.0,81.41957120931477
168.0,82.5371714641444
169.0,83.65477171897402
170.0,84.77237197380364
171.0,85.88997222863327
172.0,87.0075724834629
173.0,88.12517273829255
174.0,405.73877299312215
175.0,406.85637324795175
176.0,407.9739735027814
177.0,725.5865737576111
178.0,726.7041740124407
179.0,727.8217742672703
180.0,728.9393745220999
181.0,730.0569747769296
182.0,731.1745750317591
183.0,732.2921752865888
184.0,733.4097755414184
185.0,734.5273757962481
186.0,735.6449760510777
187.0,736.7625763059073
188.0,737.8801765607369
189.0,422.50277681556656
190.0,423.6203770703962
191.0,108.24197732522583
192.0,109.35957758005546
193.0,110.47717783488508
194.0,111.59477808971471
195.0,112.71237834454433
196.0,-202.66602140062602
197.0,-201.5484211457964
198.0,-200.43082089096677
199.0,-515.8082206361371
200.0,-514.6906203813076
201.0,-513.5730201264779
202.0,-512.4554198716482
203.0,-827.8338196168186
204.0,-826.716219361989
205.0,-825.5986191071594
206.0,-824.4810188523297
207.0,-823.3634185975001
208.0,-505.7498183426705
209.0,-504.6322180878409
210.0,-503.51461783301124
211.0,-502.3970175781816
212.0,-817.7754173233519
213.0,-816.6578170685223
214.0,-1132.0362168136926
215.0,-1130.918616558863
216.0,-1129.8010163040335
217.0,-1128.6834160492037
218.0,-1127.5658157943742
219.0,-1126.4482155395444
220.0,-1125.330615284715
221.0,-1124.2130150298854
222.0,-1123.0954147750556
223.0,-1121.977814520226
224.0,-1120.8602142653963
225.0,-1119.7426140105667
226.0,-1118.6250137557372
227.0,-1434.0024135009076
228.0,-1432.884813246078
229.0,-1431.7672129912485
230.0,-1430.6496127364187
231.0,-1429.5320124815892
232.0,-1111.9194122267595
233.0,-1110.8018119719297
234.0,-1109.6842117171002
235.0,-1108.5666114622704
236.0,-1107.449011207441
237.0,-789.8354109526113
238.0,-788.7178106977817
239.0,-787.600210442952
240.0,-469.9866101881224
241.0,-468.8690099332928
242.0,-467.7514096784632
243.0,-466.6338094236335
244.0,-465.51620916880387
245.0,-147.90360891397427
246.0,-146.7860086591446
247.0,-145.66840840431502
248.0,171.94519185051462
249.0,173.06279210534422
250.0,174.18039236017387
251.0,175.29799261500347
252.0,176.41559286983312
253.0,177.53319312466272
254.0,178.65079337949237
255.0,179.76839363432197
256.0,180.88599388915162
257.0,182.00359414398127
258.0,183.12119439881087
259.0,184.23879465364053
260.0,185.35639490847012
261.0,186.47399516329978
262.0,187.59159541812937
263.0,-127.78680432704095
264.0,-126.66920407221136
265.0,-125.5516038173817
266.0,-124.4340035625521
267.0,-439.81140330772246
268.0,-438.69380305289286
269.0,-437.5762027980632
270.0,-436.45860254323355
271.0,-435.34100228840396
272.0,-750.7194020335743
273.0,-749.6018017787446
274.0,-748.4842015239151
275.0,-747.3666012690854
276.0,-1062.7450010142556
277.0,-1061.627400759426
278.0,-1060.5098005045966
279.0,-1059.392200249767
280.0,-1058.2745999949373
281.0,-1057.1569997401077
282.0,-739.5433994852781
283.0,-738.4257992304483
284.0,-1053.8041989756189
285.0,-1052.686598720789
286.0,-1051.5689984659596
287.0,-1050.4513982111298
288.0,-1049.3337979563003
289.0,-1048.2161977014707
290.0,-1363.593597446641
291.0,-1362.4759971918115
292.0,-1361.358396936982
293.0,-1360.2407966821522
294.0,-1359.1231964273227
295.0,-1358.005596172493
296.0,-1356.8879959176634
297.0,-1355.7703956628338
298.0,-1354.652795408004
299.0,-1353.5351951531745
300.0,-1352.4175948983448
301.0,-1034.804994643515
302.0,-1033.6873943886853
303.0,-1032.5697941338558
304.0,-1031.4521938790263
305.0,-713.8385936241966
306.0,-712.720993369367
307.0,-711.6033931145373
308.0,-710.4857928597078
309.0,-392.8721926048781
310.0,-391.7545923500485
311.0,-390.63699209521883
312.0,-73.02439184038923
313.0,-71.90679158555957
314.0,-70.78919133072998
315.0,-69.67159107590032
316.0,-68.55399082107073
317.0,249.0596094337589
318.0,-66.31879031141148
319.0,-65.20119005658182
320.0,-64.08358980175223
321.0,-62.96598954692257
322.0,-61.84838929209292
323.0,-60.73078903726332
324.0,256.8828112175663
325.0,258.0004114723959
326.0,259.11801172722556
327.0,260.23561198205516
328.0,261.3532122368848
329.0,-54.02518750828557
330.0,-52.907587253455915
331.0,-51.78998699862632
332.0,-50.672386743796665
333.0,-366.049786488967
334.0,-48.437186234137414
335.0,-47.31958597930776
336.0,-46.20198572447816
337.0,-45.08438546964851
338.0,-43.96678521481891
339.0,-42.84918495998926
340.0,-41.73158470515966
341.0,-40.61398445033001
342.0,-39.49638419550041
343.0,-354.87378394067076
344.0,-353.75618368584117
345.0,-352.6385834310115
346.0,-351.52098317618186
347.0,-666.8993829213523
348.0,-665.7817826665225
349.0,-664.664182411693
350.0,-663.5465821568633
351.0,-662.4289819020337
352.0,-661.3113816472041
353.0,-660.1937813923745
354.0,-975.5721811375448
355.0,-974.4545808827152
356.0,-973.3369806278856
357.0,-972.219380373056
358.0,-971.1017801182263
359.0,-969.9841798633967
360.0,-968.866579608567
361.0,-1284.2439793537376
362.0,-1283.1263790989078
363.0,-1282.0087788440783
364.0,-1280.8911785892487
365.0,-1279.773578334419
366.0,-1278.6559780795894
367.0,-1277.5383778247597
368.0,-959.92577756993
369.0,-958.8081773151005
370.0,-641.1945770602708
371.0,-640.0769768054412
372.0,-638.9593765506115
373.0,-637.841776295782
374.0,-636.7241760409522
375.0,-635.6065757861227
376.0,-634.488975531293
377.0,-633.3713752764634
378.0,-632.2537750216338
379.0,-314.6401747668042
380.0,2.972425488025465
381.0,4.090025742855062
382.0,5.2076259976847155
383.0,322.8212262525143
384.0,323.93882650734395
385.0,325.0564267621736
386.0,326.1740270170032
387.0,327.29162727183285
388.0,328.40922752666245
389.0,329.5268277814921
390.0,330.6444280363217
391.0,331.76202829115135
392.0,332.87962854598095
393.0,333.9972288008106
394.0,335.1148290556402
395.0,336.23242931046985
396.0,337.35002956529945
397.0,338.4676298201291
398.0,339.58523007495876
399.0,340.70283032978836
400.0,341.820430584618
401.0,342.9380308394476
402.0,344.05563109427726
403.0,28.677231349106876
404.0,29.79483160393653
405.0,30.912431858766126
406.0,32.03003211359578
407.0,33.14763236842538
408.0,34.26523262325503
409.0,35.38283287808463
410.0,352.99643313291426
411.0,354.1140333877439
412.0,355.2316336425735
413.0,356.34923389740317
414.0,357.46683415223276
415.0,358.5844344070624
416.0,359.702034661892
417.0,360.81963491672167
418.0,45.441235171551284
419.0,46.55883542638094
420.0,47.676435681210535
421.0,365.29003593604017
422.0,366.40763619086977
423.0,367.5252364456994
424.0,368.6428367005291
425.0,369.76043695535867
426.0,370.8780372101883
427.0,55.49963746501794
428.0,56.617237719847594
429.0,-258.7601620253228
430.0,-257.64256177049316
431.0,-573.0209615156635
432.0,-571.9033612608339
433.0,-254.2897610060043
434.0,-253.17216075117466
435.0,-252.05456049634506
436.0,65.5580397584846
437.0,66.67564001331425
438.0,384.2892402681438
439.0,385.4068405229735
440.0,386.5244407778031
441.0,387.64204103263273
442.0,705.2556412874624
443.0,706.3732415422919
444.0,707.4908417971216
445.0,708.6084420519512
446.0,1026.2210423067809
447.0,1027.3386425616104
448.0,1028.4562428164402
449.0,1346.0698430712696
450.0,1347.1874433260994
451.0,1348.305043580929
452.0,1665.9186438357585
453.0,1667.0362440905883
454.0,1668.1538443454178
455.0,1669.2714446002474
456.0,1670.3890448550771
457.0,1671.5066451099067
458.0,1672.6242453647365
459.0,1357.245845619566
460.0,1358.3634458743957
461.0,1359.4810461292252
462.0,1360.598646384055
463.0,1361.7162466388845
464.0,1362.833846893714
465.0,1680.4474471485437
466.0,1681.5650474033735
467.0,1682.682647658203
468.0,1683.8002479130325
469.0,1684.9178481678623
470.0,1369.539448422692
471.0,1370.6570486775215
472.0,1055.2786489323512
473.0,1056.3962491871807
474.0,1057.5138494420105
475.0,1058.63144969684
476.0,1059.7490499516696
477.0,1377.3626502064992
478.0,1378.480250461329
479.0,1696.0938507161586
480.0,1697.2114509709882
481.0,1698.3290512258177
482.0,1699.4466514806475
483.0,1700.564251735477
484.0,1385.1858519903067
485.0,1386.3034522451362
486.0,1070.925052499966
487.0,1072.0426527547957
488.0,1389.6562530096253
489.0,1390.7738532644548
490.0,1391.8914535192844
491.0,1393.0090537741141
492.0,1710.6226540289438
493.0,1711.7402542837733
494.0,1712.8578545386029
495.0,1713.9754547934326
496.0,1398.5970550482623
497.0,1399.7146553030918
498.0,1400.8322555579214
499.0,1085.453855812751
500.0,1086.5714560675808
501.0,771.1940563224105
502.0,772.31165657724
503.0,773.4292568320695
504.0,774.5468570868993
505.0,775.6644573417288
506.0,776.7820575965584
507.0,777.8996578513882
508.0,779.0172581062177
509.0,1096.6298583610474
510.0,1097.747458615877
511.0,782.3700588707065
512.0,783.4876591255363
513.0,784.6052593803659
514.0,1102.2178596351955
515.0,1103.335459890025
516.0,1104.4530601448548
517.0,1105.5706603996844
518.0,1423.184260654514
519.0,1424.3018609093435
520.0,1741.9154611641732
521.0,1743.033061419003
522.0,1744.1506616738325
523.0,2061.7632619286624
524.0,2062.880862183492
525.0,2063.9984624383214
526.0,2065.116062693151
527.0,2066.233662947981
528.0,1750.8562632028102
529.0,1751.97386345764
530.0,1753.0914637124695
531.0,1754.2090639672992
532.0,1755.3266642221288
533.0,1756.4442644769583
534.0,1757.561864731788
535.0,1758.6794649866176
536.0,1759.7970652414472
537.0,1760.914665496277
538.0,1762.0322657511065
539.0,1763.1498660059362
540.0,1764.2674662607658
541.0,1765.3850665155953
542.0,1450.006666770425
543.0,1451.1242670252548
544.0,1452.2418672800843
